C_ID,T_ID,Text,Completion
141,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애, 재클린. 그녀의 앞에 나타난 검은 함대의 악마, 윈저 프레스턴! 과연 이 둘의 운명은 어떻게 될 것인가?"" (좋아요 374개)
2번: ""바다 건너 황금의 땅, 꿈의 신대륙을 향한 모험! 파산한 백작가의 영애 재클린과 검은 함대의 악마 윈저 프레스턴 후작의 운명적 만남!"" (좋아요 298개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
142,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅, 꿈의 대륙을 향한 모험! 몰락한 백작가의 영애, 재클린의 새로운 삶이 시작된다!"" (좋아요 232개)
2번: ""가난뱅이 영애 재클린, 귀족가의 가정교사가 되다!"" (좋아요 575개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
143,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 떠나다!"" (좋아요 682개)
2번: ""황금의 땅, 꿈의 대륙을 향한 모험이 시작된다!"" (좋아요 981개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
144,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""'꿈의 대륙'을 찾아 떠난 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마', 윈저 프레스턴. 두 사람의 운명적인 만남이 시작된다!"" (좋아요 662개)
2번: """"가난뱅이 영애 재클린, 귀족가의 가정교사가 되다! 과연 그녀는 편견을 이겨내고 성공할 수 있을까?"""" (좋아요 365개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
145,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""바다 건너 황금의 땅, 꿈의 신대륙을 찾아 나선 모험가들의 이야기! 그 속에서 펼쳐지는 사랑과 배신, 복수와 성장의 대서사시! 지금 바로 만나보세요!"" (좋아요 318개)
2번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 나서다!"" (좋아요 460개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
146,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅을 찾아 떠난 아버지, 그리고 남겨진 '가난뱅이 영애' 재클린. 그녀의 앞에 나타난 윈저 프레스턴 후작과의 운명적인 만남! 과연 재클린은 새로운 삶을 찾을 수 있을까?"" (좋아요 151개)
2번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 떠난 아버지를 기다리며 성장하는 이야기!"" (좋아요 668개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
147,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애, 재클린. 그녀의 앞에 나타난 검은 함대의 악마, 윈저 프레스턴! 과연 이 둘의 운명은 어떻게 될 것인가?"" (좋아요 464개)
2번: ""가난뱅이 영애 재클린, 귀족가의 가정교사가 되다!"" (좋아요 166개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
148,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 귀족가의 가정교사가 되다!"" (좋아요 685개)
2번: ""'꿈의 대륙'을 찾아 떠난 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마', 윈저 프레스턴. 두 사람의 운명적인 만남이 시작된다!"" (좋아요 330개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
149,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: """"꿈의 대륙을 찾아 떠난 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 검은 함대의 악마, 윈저 프레스턴. 두 사람의 운명적인 만남이 시작된다!"""" (좋아요 900개)
2번: ""황금의 땅을 찾아 떠난 아버지를 잃은 재클린, 그녀의 앞에 나타난 윈저 프레스턴 후작! 이들의 운명은 어떻게 될까?"" (좋아요 989개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
150,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 프레스턴 경의 저택으로 향하다!"" (좋아요 590개)
2번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 떠나다!"" (좋아요 855개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
151,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 귀족가의 가정교사가 되다!"" (좋아요 283개)
2번: ""황금의 땅을 찾아 나선 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마' 윈저 프레스턴 후작! 과연 재클린은 무사히 가정교사 일을 마치고 어머니를 모셔올 수 있을까?"" (좋아요 792개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
152,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅을 찾아 떠난 아버지를 잃은 재클린, 그녀의 앞에 나타난 윈저 프레스턴 후작! 이들의 운명은 어떻게 될까?"" (좋아요 614개)
2번: ""바다 건너 황금의 땅, 꿈의 신대륙을 찾아 나선 모험가들의 이야기! 그 속에서 펼쳐지는 사랑과 우정, 그리고 배신. 과연 재클린은 무사히 프레스턴 경의 저택에 가정교사로 들어가 어머니를 모셔올 수 있을까?"" (좋아요 573개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
153,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅을 찾아 떠난 아버지, 그리고 남겨진 '가난뱅이 영애' 재클린. 그녀의 앞에 나타난 윈저 프레스턴 후작과의 운명적인 만남! 과연 재클린은 새로운 삶을 찾을 수 있을 것인가?"" (좋아요 425개)
2번: ""'꿈의 대륙'을 찾아 나선 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마', 윈저 프레스턴 후작! 두 사람의 운명적인 만남이 시작된다!"" (좋아요 786개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
154,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅, 꿈의 대륙을 향한 모험! 재클린과 윈저의 운명적 만남이 시작된다!"" (좋아요 876개)
2번: ""황금의 땅을 찾아 떠난 아버지를 잃은 '가난뱅이 영애' 재클린, 그녀의 앞에 나타난 윈저 프레스턴 후작! 이들의 운명은 어떻게 될 것인가?"" (좋아요 537개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
155,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 떠나다!"" (좋아요 939개)
2번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 떠나다!"" (좋아요 567개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
156,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅, 꿈의 대륙을 찾아 나선 재클린의 모험! 과연 그녀는 새로운 삶을 찾을 수 있을까?"" (좋아요 212개)
2번: ""가난뱅이 영애 재클린, 황금의 땅을 찾아 나서다!"" (좋아요 911개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
157,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애 재클린, 귀족가의 도련님을 가르치다!"" (좋아요 493개)
2번: """"가난뱅이 영애, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마', 윈저 프레스턴. 두 사람의 운명적인 만남이 시작된다!"""" (좋아요 619개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
158,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: """"가난뱅이 영애 재클린, 귀족가의 가정교사가 되다! 과연 그녀는 무사히 임무를 수행하고 사랑도 쟁취할 수 있을까?"""" (좋아요 626개)
2번: ""'꿈의 대륙'을 찾아 떠난 서머셋 백작의 딸, 재클린. 그녀의 앞에 나타난 '검은 함대의 악마', 윈저 프레스턴. 두 사람의 운명적인 만남이 시작된다!"" (좋아요 557개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
159,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""황금의 땅을 찾아 떠난 아버지를 잃은 '가난뱅이 영애' 재클린, 그녀의 앞에 나타난 윈저 프레스턴 후작! 두 사람의 운명은 어떻게 이어질까?"" (좋아요 505개)
2번: ""황금의 땅, 꿈의 대륙을 찾아 나선 재클린의 모험! 과연 그녀는 새로운 삶을 찾을 수 있을까?"" (좋아요 183개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",1번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
160,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: ""가난뱅이 영애, 재클린. 그녀의 앞에 나타난 검은 함대의 악마, 윈저 프레스턴! 과연 이들의 운명은 어떻게 될 것인가?"" (좋아요 386개)
2번: ""황금의 땅을 찾아 떠난 아버지, 그리고 몰락한 백작가의 영애 재클린. 그녀가 찾은 일자리는 프레스턴 후작가의 가정교사! 과연 재클린은 무사히 가정교사 생활을 이어갈 수 있을까?"" (좋아요 518개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
161,0,"다음은 같은 소설에 대한 두 가지 홍보 문구입니다.
1번: """"가난뱅이 영애 재클린, 귀족가의 가정교사가 되다! 과연 그녀는 무사히 임무를 수행하고 꿈에 그리던 어머니를 모셔올 수 있을까?"""" (좋아요 147개)
2번: ""가난뱅이 영애 재클린, 귀족가의 가정교사가 되다!"" (좋아요 553개)
어떤 문구가 사용자에게 더 효과적인 홍보 효과를 보였을까요?",2번 문구가 더 효과적이었습니다. 이유: 모델 응답을 받을 수 없습니다.
